time,gFx,gFy,gFz,TgF
1.316296405,0.0139,0.0018,0.9911,0.991
1.318546197,0.0173,0.0025,0.9923,0.993
1.321064218,0.0159,-0.0004,0.9926,0.993
1.323725312,0.0178,-0.0012,0.9909,0.991
1.325719062,0.0200,-0.0043,0.9904,0.991
1.328263697,0.0215,-0.0024,0.9902,0.990
1.331572707,0.0203,-0.0043,0.9904,0.991
1.333023697,0.0208,-0.0046,0.9880,0.988
1.335732916,0.0212,-0.0053,0.9884,0.989
1.33750052,0.0203,-0.0051,0.9887,0.989
1.339900051,0.0210,-0.0019,0.9877,0.988
1.342054009,0.0205,-0.0026,0.9889,0.989
1.344851405,0.0239,-0.0031,0.9860,0.986
1.347499843,0.0203,-0.0016,0.9877,0.988
1.349746301,0.0203,-0.0007,0.9872,0.987
1.352078176,0.0217,0.0020,0.9887,0.989
1.355147187,0.0190,0.0008,0.9909,0.991
1.357382134,0.0203,0.0045,0.9867,0.987
1.359966249,0.0210,0.0052,0.9870,0.987
1.361831978,0.0190,0.0062,0.9877,0.988
1.366589791,0.0173,0.0081,0.9877,0.988
1.367971145,0.0193,0.0096,0.9892,0.989
1.369076145,0.0176,0.0091,0.9882,0.988
1.371434843,0.0176,0.0098,0.9889,0.989
1.373849999,0.0146,0.0074,0.9894,0.990
1.376043853,0.0139,0.0086,0.9911,0.991
1.378498801,0.0146,0.0096,0.9916,0.992
1.391126718,0.0139,0.0091,0.9945,0.995
1.392826197,0.0144,0.0076,0.9928,0.993
1.393570312,0.0117,0.0096,0.9916,0.992
1.393958957,0.0125,0.0069,0.9953,0.995
1.394378072,0.0125,0.0057,0.9945,0.995
1.394624374,0.0122,0.0059,0.9950,0.995
1.395637239,0.0120,0.0054,0.9948,0.995
1.403641041,0.0120,0.0037,0.9970,0.997
1.404504947,0.0132,0.0032,0.9965,0.997
1.404768749,0.0125,0.0025,0.9985,0.999
1.405241457,0.0117,0.0023,0.9948,0.995
1.407136301,0.0117,0.0015,0.9972,0.997
1.409305155,0.0120,0.0020,0.9958,0.996
1.41185677,0.0129,0.0005,0.9950,0.995
1.414446041,0.0144,0.0005,0.9948,0.995
1.417345416,0.0125,0.0015,0.9926,0.993
1.419260207,0.0122,0.0023,0.9967,0.997
1.421584687,0.0137,0.0018,0.9943,0.994
1.423778437,0.0146,0.0035,0.9928,0.993
1.426142343,0.0149,0.0001,0.9923,0.992
1.42869578,0.0151,0.0023,0.9938,0.994
1.431158176,0.0129,0.0040,0.9919,0.992
1.433410884,0.0134,0.0037,0.9904,0.990
1.436398437,0.0146,0.0018,0.9931,0.993
1.438336874,0.0142,0.0018,0.9943,0.994
1.440612916,0.0132,0.0020,0.9921,0.992
1.443038957,0.0127,0.0042,0.9933,0.993
1.445703489,0.0151,0.0037,0.9909,0.991
1.448420572,0.0159,0.0035,0.9914,0.992
1.450696093,0.0134,0.0013,0.9909,0.991
1.453086614,0.0120,0.0020,0.9923,0.992
1.455383176,0.0134,0.0003,0.9921,0.992
1.457954166,0.0159,0.0001,0.9923,0.992
1.459900832,0.0151,0.0027,0.9931,0.993
1.462210259,0.0142,0.0010,0.9904,0.990
1.464975728,0.0146,0.0020,0.9904,0.991
1.467337395,0.0151,0.0023,0.9911,0.991
1.469651614,0.0171,0.0010,0.9892,0.989
1.471928593,0.0186,-0.0002,0.9914,0.992
1.474215832,0.0200,0.0023,0.9919,0.992
1.477933228,0.0212,0.0027,0.9889,0.989
1.479273332,0.0205,0.0008,0.9909,0.991
1.482094062,0.0234,0.0018,0.9899,0.990
1.484527499,0.0220,0.0025,0.9892,0.989
1.486499947,0.0249,0.0010,0.9899,0.990
1.488794062,0.0234,0.0027,0.9911,0.991
1.49110578,0.0234,0.0015,0.9897,0.990
1.49372078,0.0234,0.0015,0.9875,0.988
1.495934739,0.0249,0.0008,0.9897,0.990
1.498903437,0.0234,0.0015,0.9902,0.990
1.501256457,0.0234,0.0027,0.9882,0.988
1.503206093,0.0249,0.0032,0.9904,0.991
1.50545453,0.0234,0.0020,0.9862,0.987
1.507868124,0.0257,0.0027,0.9889,0.989
1.511077499,0.0242,0.0025,0.9887,0.989
1.512649062,0.0232,0.0037,0.9880,0.988
1.520377707,0.0205,0.0047,0.9887,0.989
1.52158828,0.0195,0.0052,0.9875,0.988
1.522032916,0.0203,0.0040,0.9877,0.988
1.522350312,0.0176,0.0071,0.9862,0.986
1.526247395,0.0200,0.0081,0.9894,0.990
1.527252499,0.0149,0.0079,0.9899,0.990
1.529785728,0.0154,0.0071,0.9899,0.990
1.53313953,0.0164,0.0069,0.9902,0.990
1.534768905,0.0151,0.0089,0.9887,0.989
1.537162655,0.0144,0.0110,0.9902,0.990
1.539502447,0.0144,0.0093,0.9902,0.990
1.541194686,0.0127,0.0091,0.9923,0.992
1.543578176,0.0122,0.0081,0.9916,0.992
1.546263905,0.0125,0.0071,0.9921,0.992
1.548645884,0.0100,0.0064,0.9941,0.994
1.551487082,0.0110,0.0057,0.9936,0.994
1.553438853,0.0115,0.0032,0.9972,0.997
1.555864999,0.0115,0.0032,0.9950,0.995
1.558048905,0.0115,0.0013,0.9967,0.997
1.560549166,0.0127,-0.0016,0.9972,0.997
1.563214114,0.0112,-0.0012,0.9989,0.999
1.565891509,0.0107,-0.0002,0.9980,0.998
1.568014009,0.0112,-0.0021,0.9982,0.998
1.570835103,0.0127,-0.0053,0.9977,0.998
1.572545051,0.0137,-0.0043,0.9972,0.997
1.575292395,0.0156,-0.0051,1.0004,1.001
1.57738427,0.0159,-0.0031,0.9963,0.996
1.579942655,0.0168,-0.0036,0.9960,0.996
1.583214999,0.0173,-0.0034,0.9963,0.996
1.585000624,0.0183,-0.0053,0.9950,0.995
1.587425155,0.0190,-0.0029,0.9921,0.992
1.59001203,0.0181,-0.0016,0.9967,0.997
1.591712759,0.0217,-0.0024,0.9941,0.994
1.594233176,0.0203,0.0018,0.9919,0.992
1.598713489,0.0181,0.0005,0.9902,0.990
1.599622707,0.0193,0.0035,0.9911,0.991
1.601630416,0.0212,0.0052,0.9875,0.988
1.604182655,0.0200,0.0076,0.9858,0.986
1.606276614,0.0210,0.0108,0.9845,0.985
1.608466093,0.0188,0.0120,0.9845,0.985
1.610958801,0.0193,0.0089,0.9870,0.987
1.615540259,0.0178,0.0093,0.9850,0.985
1.616483749,0.0188,0.0115,0.9840,0.984
1.618528332,0.0176,0.0115,0.9826,0.983
1.620850364,0.0176,0.0135,0.9833,0.984
1.623279686,0.0178,0.0137,0.9855,0.986
1.625416093,0.0142,0.0140,0.9865,0.987
1.627960155,0.0146,0.0113,0.9899,0.990
1.630226405,0.0154,0.0125,0.9880,0.988
1.632821353,0.0137,0.0120,0.9867,0.987
1.635457082,0.0120,0.0115,0.9921,0.992
1.637611718,0.0122,0.0096,0.9902,0.990
1.640285311,0.0129,0.0098,0.9911,0.991
1.642182968,0.0122,0.0084,0.9911,0.991
1.644881405,0.0122,0.0076,0.9943,0.994
1.649460468,0.0103,0.0076,0.9948,0.995
1.650457655,0.0100,0.0052,0.9948,0.995
1.651939114,0.0110,0.0032,0.9933,0.993
1.654636041,0.0095,0.0035,0.9970,0.997
1.656657968,0.0125,0.0005,0.9960,0.996
1.659649843,0.0120,0.0013,0.9972,0.997
1.661285572,0.0107,-0.0007,0.9967,0.997
1.670398228,0.0117,-0.0014,0.9967,0.997
1.67163302,0.0125,-0.0004,0.9963,0.996
1.672112551,0.0125,-0.0004,0.9958,0.996
1.672411405,0.0122,0.0013,0.9977,0.998
1.674413749,0.0137,0.0018,0.9997,1.000
1.676266145,0.0132,0.0018,0.9965,0.997
1.678197082,0.0134,0.0027,0.9975,0.998
1.684697551,0.0139,0.0032,0.9963,0.996
1.68583802,0.0142,0.0054,0.9953,0.995
1.686235103,0.0161,0.0040,0.9967,0.997
1.687777655,0.0183,0.0076,0.9960,0.996
1.690227082,0.0142,0.0086,0.9955,0.996
1.69242677,0.0146,0.0081,0.9963,0.996
1.695075572,0.0173,0.0093,0.9948,0.995
1.69824927,0.0210,0.0106,0.9948,0.995
1.699865311,0.0178,0.0071,0.9931,0.993
1.702256614,0.0212,0.0074,0.9963,0.997
1.70486052,0.0222,0.0059,0.9926,0.993
1.706953853,0.0220,0.0037,0.9911,0.991
1.709216093,0.0220,0.0015,0.9926,0.993
1.711529634,0.0205,0.0030,0.9923,0.993
1.715500155,0.0220,-0.0004,0.9923,0.993
1.716948384,0.0230,-0.0034,0.9945,0.995
1.719149009,0.0217,-0.0058,0.9921,0.992
1.721488905,0.0227,-0.0036,0.9902,0.990
1.723726197,0.0217,-0.0065,0.9933,0.994
1.726500624,0.0230,-0.0073,0.9958,0.996
1.728623124,0.0230,-0.0060,0.9911,0.991
1.73208677,0.0195,-0.0085,0.9911,0.991
1.733467343,0.0198,-0.0073,0.9916,0.992
1.735944322,0.0210,-0.0099,0.9916,0.992
1.739078957,0.0208,-0.0073,0.9889,0.989
1.740953749,0.0217,-0.0046,0.9906,0.991
1.743343593,0.0200,-0.0016,0.9882,0.988
1.745378436,0.0186,0.0003,0.9855,0.986
1.748846041,0.0178,0.0008,0.9828,0.983
1.750289791,0.0166,0.0037,0.9860,0.986
1.752572134,0.0171,0.0049,0.9821,0.982
1.756080936,0.0166,0.0079,0.9831,0.983
1.757290155,0.0161,0.0062,0.9826,0.983
1.760284166,0.0149,0.0089,0.9794,0.980
1.761962707,0.0166,0.0093,0.9804,0.981
1.765762343,0.0139,0.0113,0.9823,0.983
1.767457811,0.0142,0.0130,0.9836,0.984
1.770480624,0.0139,0.0125,0.9821,0.982
1.771905676,0.0127,0.0125,0.9838,0.984
1.77430552,0.0151,0.0123,0.9831,0.983
1.776824738,0.0159,0.0120,0.9845,0.985
1.778913853,0.0125,0.0137,0.9867,0.987
1.782326145,0.0112,0.0120,0.9853,0.985
1.784310832,0.0139,0.0132,0.9875,0.988
1.786384374,0.0144,0.0096,0.9909,0.991
1.788829478,0.0137,0.0096,0.9921,0.992
1.791042811,0.0129,0.0089,0.9953,0.995
1.793470311,0.0142,0.0054,0.9933,0.993
1.795800363,0.0125,0.0037,0.9941,0.994
1.803708332,0.0151,0.0064,0.9960,0.996
1.805085051,0.0127,0.0047,0.9975,0.998
1.805597186,0.0129,0.0054,0.9958,0.996
1.805997238,0.0125,0.0052,0.9975,0.998
1.808080936,0.0134,0.0013,0.9992,0.999
1.810736145,0.0134,0.0023,0.9982,0.998
1.812574426,0.0139,0.0020,0.9972,0.997
1.818657707,0.0132,0.0030,0.9987,0.999
1.819623749,0.0127,0.0010,0.9955,0.996
1.819980728,0.0127,0.0018,0.9955,0.996
1.822255624,0.0117,0.0018,0.9975,0.998
1.824855676,0.0132,0.0025,0.9965,0.997
1.826986197,0.0151,0.0025,0.9972,0.997
1.829284634,0.0159,0.0013,0.9967,0.997
1.831854895,0.0164,0.0020,0.9958,0.996
1.834279895,0.0166,0.0018,0.9953,0.995
1.836527186,0.0181,0.0013,0.9965,0.997
1.83959453,0.0195,0.0025,0.9953,0.995
1.841494634,0.0178,0.0005,0.9933,0.993
1.843611301,0.0195,-0.0002,0.9950,0.995
1.84599927,0.0193,-0.0002,0.9963,0.996
1.848780259,0.0195,0.0013,0.9950,0.995
1.851252968,0.0227,-0.0009,0.9953,0.996
1.85362302,0.0232,0.0003,0.9955,0.996
1.855853905,0.0232,-0.0019,0.9950,0.995
1.858017603,0.0222,-0.0007,0.9953,0.996
1.86066953,0.0208,-0.0014,0.9948,0.995
1.862864843,0.0203,-0.0014,0.9931,0.993
1.865484478,0.0208,-0.0007,0.9909,0.991
1.867910103,0.0188,0.0001,0.9914,0.992
1.870425676,0.0188,-0.0007,0.9892,0.989
1.873153384,0.0168,0.0023,0.9906,0.991
1.874959374,0.0181,0.0032,0.9889,0.989
1.877227499,0.0183,0.0032,0.9897,0.990
1.879520363,0.0186,0.0030,0.9877,0.988
1.883186666,0.0156,0.0042,0.9882,0.988
1.885094582,0.0159,0.0035,0.9887,0.989
1.88746828,0.0168,0.0057,0.9865,0.987
1.889465676,0.0149,0.0040,0.9875,0.988
1.891550259,0.0149,0.0059,0.9867,0.987
1.894324061,0.0146,0.0074,0.9853,0.985
1.896367863,0.0144,0.0069,0.9867,0.987
1.899259009,0.0137,0.0049,0.9865,0.987
1.901515051,0.0171,0.0057,0.9877,0.988
1.90375578,0.0134,0.0067,0.9899,0.990
1.906350884,0.0188,0.0064,0.9872,0.987
1.908379686,0.0161,0.0052,0.9892,0.989
1.910976561,0.0159,0.0079,0.9887,0.989
1.915885363,0.0176,0.0071,0.9899,0.990
1.918285624,0.0173,0.0052,0.9914,0.992
1.918777916,0.0149,0.0064,0.9899,0.990
1.920630676,0.0178,0.0052,0.9889,0.989
1.923059634,0.0146,0.0049,0.9919,0.992
1.925865311,0.0164,0.0042,0.9914,0.992
1.928582291,0.0146,0.0040,0.9948,0.995
1.929954843,0.0178,0.0032,0.9928,0.993
1.932906457,0.0149,0.0040,0.9933,0.993
1.935351249,0.0171,0.0062,0.9938,0.994
1.937478332,0.0171,0.0054,0.9914,0.992
1.940428645,0.0154,0.0040,0.9931,0.993
1.941981718,0.0159,0.0057,0.9936,0.994
1.944935416,0.0176,0.0062,0.9936,0.994
1.946979166,0.0183,0.0064,0.9931,0.993
1.953523541,0.0164,0.0062,0.9943,0.994
1.954712186,0.0190,0.0093,0.9909,0.991
1.955154738,0.0188,0.0074,0.9923,0.993
1.956509374,0.0188,0.0091,0.9904,0.991
1.959612707,0.0156,0.0091,0.9921,0.992
1.961503541,0.0168,0.0086,0.9926,0.993
1.968326874,0.0176,0.0093,0.9943,0.995
1.969125832,0.0186,0.0096,0.9923,0.993
1.969519374,0.0186,0.0089,0.9923,0.993
1.970838905,0.0178,0.0091,0.9933,0.994
1.973191249,0.0161,0.0081,0.9938,0.994
1.975480884,0.0134,0.0079,0.9938,0.994
1.977911093,0.0166,0.0069,0.9928,0.993
1.982249009,0.0183,0.0042,0.9958,0.996
1.983674947,0.0183,0.0040,0.9963,0.996
1.985555259,0.0200,0.0035,0.9955,0.996
1.98775354,0.0195,0.0018,0.9945,0.995
1.990088697,0.0183,0.0023,1.0004,1.001
1.992350363,0.0195,-0.0043,0.9970,0.997
1.994947186,0.0188,-0.0024,0.9972,0.997
1.999134009,0.0220,-0.0036,0.9960,0.996
1.999869582,0.0227,-0.0034,0.9958,0.996
2.002178853,0.0227,-0.0026,0.9958,0.996
2.004816145,0.0230,-0.0060,0.9953,0.996
2.006829843,0.0237,-0.0041,0.9933,0.994
2.008994947,0.0225,-0.0058,0.9928,0.993
2.011599061,0.0244,-0.0060,0.9914,0.992
2.015890363,0.0237,-0.0048,0.9904,0.991
2.01693328,0.0230,-0.0012,0.9899,0.990
2.01912927,0.0222,-0.0004,0.9911,0.991
2.021298072,0.0220,-0.0002,0.9897,0.990
2.023600051,0.0234,0.0027,0.9902,0.990
2.025899738,0.0217,0.0020,0.9875,0.988
2.028807707,0.0222,0.0057,0.9889,0.989
2.032920884,0.0212,0.0054,0.9865,0.987
2.033731926,0.0205,0.0069,0.9875,0.988
2.03569354,0.0217,0.0081,0.9838,0.984
2.038026301,0.0200,0.0086,0.9855,0.986
2.040339999,0.0210,0.0118,0.9850,0.985
2.043479947,0.0178,0.0115,0.9855,0.986
2.045205988,0.0178,0.0118,0.9838,0.984
2.05541703,0.0176,0.0091,0.9833,0.984
2.05729427,0.0168,0.0137,0.9845,0.985
2.057650832,0.0171,0.0140,0.9855,0.986
2.057911822,0.0146,0.0135,0.9853,0.985
2.05816677,0.0142,0.0140,0.9865,0.987
2.06047354,0.0125,0.0093,0.9870,0.987
2.06227104,0.0144,0.0091,0.9853,0.985
2.066814843,0.0129,0.0064,0.9862,0.986
2.067564165,0.0134,0.0069,0.9862,0.986
2.069269061,0.0122,0.0071,0.9914,0.991
2.071950103,0.0127,0.0059,0.9911,0.991
2.074684478,0.0139,0.0069,0.9933,0.993
2.076337655,0.0146,0.0052,0.9914,0.991
2.079043853,0.0164,0.0005,0.9931,0.993
2.082155468,0.0164,0.0020,0.9931,0.993
2.084087082,0.0142,-0.0016,0.9948,0.995
2.086074582,0.0137,-0.0024,0.9992,0.999
2.088515728,0.0137,-0.0024,0.9975,0.998
2.090892447,0.0142,-0.0041,0.9977,0.998
2.093101978,0.0142,-0.0053,0.9994,1.000
2.095621874,0.0159,-0.0024,0.9982,0.998
2.09902229,0.0149,-0.0046,0.9999,1.000
2.100711197,0.0161,-0.0060,0.9980,0.998
2.103152863,0.0142,-0.0046,0.9985,0.999
2.105393593,0.0161,-0.0060,0.9963,0.996
2.107948176,0.0125,-0.0060,0.9989,0.999
2.110044426,0.0127,-0.0053,1.0016,1.002
2.112338384,0.0125,-0.0063,1.0016,1.002
2.115916093,0.0117,-0.0016,0.9989,0.999
2.117571874,0.0142,-0.0038,0.9997,1.000
2.119716822,0.0146,-0.0007,0.9992,0.999
2.122103593,0.0112,-0.0004,0.9997,1.000
2.12442427,0.0154,0.0023,0.9982,0.998
2.126744582,0.0137,0.0010,0.9992,0.999
2.129077811,0.0137,0.0015,0.9972,0.997
2.132198488,0.0142,0.0037,0.9970,0.997
2.134295311,0.0171,0.0054,0.9958,0.996
2.136571197,0.0176,0.0025,0.9945,0.995
2.138983593,0.0166,0.0030,0.9948,0.995
2.141043228,0.0171,0.0054,0.9977,0.998
2.143447707,0.0195,0.0027,0.9955,0.996
2.146134582,0.0208,0.0062,0.9931,0.993
2.149223645,0.0203,0.0047,0.9916,0.992
2.151296613,0.0208,0.0057,0.9921,0.992
2.153075988,0.0237,0.0052,0.9921,0.992
2.155794582,0.0225,0.0067,0.9936,0.994
2.158476197,0.0208,0.0069,0.9926,0.993
2.160785103,0.0220,0.0047,0.9889,0.989
2.162659895,0.0215,0.0062,0.9899,0.990
2.166139113,0.0220,0.0062,0.9880,0.988
2.167848228,0.0217,0.0074,0.9884,0.989
2.17114927,0.0232,0.0079,0.9853,0.986
2.172333228,0.0230,0.0091,0.9855,0.986
2.175212811,0.0217,0.0101,0.9826,0.983
2.177326926,0.0210,0.0086,0.9850,0.985
2.179422759,0.0193,0.0098,0.9831,0.983
2.187925259,0.0208,0.0096,0.9838,0.984
2.189060572,0.0190,0.0096,0.9865,0.987
2.189513697,0.0183,0.0098,0.9833,0.984
2.189793332,0.0166,0.0084,0.9838,0.984
2.191690155,0.0173,0.0086,0.9850,0.985
2.194825311,0.0164,0.0096,0.9845,0.985
2.196655832,0.0154,0.0064,0.9840,0.984
2.207551822,0.0156,0.0074,0.9845,0.985
2.208396197,0.0154,0.0047,0.9865,0.987
2.208787447,0.0149,0.0052,0.9862,0.986
2.209143749,0.0149,0.0045,0.9877,0.988
2.209477342,0.0144,0.0052,0.9892,0.989
2.210518488,0.0151,0.0037,0.9892,0.989
2.21278802,0.0159,0.0040,0.9892,0.989
2.215606717,0.0117,-0.0007,0.9897,0.990
2.218117967,0.0137,0.0010,0.9941,0.994
2.220175832,0.0151,0.0023,0.9911,0.991
2.222382759,0.0144,0.0027,0.9926,0.993
2.224727967,0.0159,0.0030,0.9948,0.995
2.227201561,0.0183,0.0030,0.9941,0.994
2.229538384,0.0171,0.0005,0.9960,0.996
2.232278488,0.0164,0.0025,0.9958,0.996
2.234889634,0.0173,0.0020,0.9948,0.995
2.236984322,0.0193,0.0001,0.9948,0.995
2.239467967,0.0178,0.0015,0.9965,0.997
2.24154328,0.0188,0.0015,0.9963,0.996
2.243959009,0.0220,0.0018,0.9958,0.996
2.246552759,0.0198,0.0020,0.9933,0.994
2.24904677,0.0210,0.0020,0.9955,0.996
2.251760363,0.0217,0.0023,0.9943,0.995
2.25393052,0.0227,0.0025,0.9943,0.995
2.256501405,0.0222,0.0035,0.9953,0.996
2.258416301,0.0222,0.0020,0.9950,0.995
2.26075979,0.0210,0.0005,0.9948,0.995
2.263128332,0.0234,0.0023,0.9943,0.995
2.266188124,0.0230,0.0047,0.9945,0.995
2.268629217,0.0225,0.0040,0.9955,0.996
2.270652238,0.0222,0.0042,0.9933,0.994
2.273600728,0.0217,0.0037,0.9958,0.996
2.275203124,0.0200,0.0032,0.9931,0.993
2.277534322,0.0208,0.0057,0.9943,0.995
2.279900259,0.0198,0.0062,0.9933,0.994
2.282587707,0.0190,0.0040,0.9936,0.994
2.285288384,0.0164,0.0042,0.9911,0.991
2.287382395,0.0183,0.0045,0.9923,0.993
2.289781301,0.0183,0.0042,0.9919,0.992
2.291985988,0.0183,0.0064,0.9897,0.990
2.294985103,0.0171,0.0049,0.9904,0.991
2.296871613,0.0183,0.0042,0.9916,0.992
2.29964927,0.0168,0.0057,0.9870,0.987
2.302057707,0.0161,0.0057,0.9862,0.986
2.304531249,0.0144,0.0057,0.9887,0.989
2.306747811,0.0154,0.0054,0.9865,0.987
2.308802759,0.0183,0.0042,0.9858,0.986
2.311265467,0.0168,0.0064,0.9865,0.987
2.315938332,0.0144,0.0067,0.9867,0.987
2.316890415,0.0156,0.0057,0.9860,0.986
2.318842811,0.0154,0.0067,0.9870,0.987
2.321007082,0.0176,0.0042,0.9884,0.989
2.32336479,0.0149,0.0047,0.9858,0.986
2.325771874,0.0156,0.0057,0.9899,0.990
2.329133905,0.0149,0.0042,0.9897,0.990
2.337408801,0.0161,0.0059,0.9899,0.990
2.33853354,0.0139,0.0067,0.9887,0.989
2.338945988,0.0156,0.0049,0.9906,0.991
2.339301717,0.0156,0.0057,0.9914,0.992
2.340083384,0.0164,0.0045,0.9919,0.992
2.342836509,0.0161,0.0052,0.9931,0.993
2.346416978,0.0156,0.0035,0.9953,0.995
2.347932082,0.0149,0.0032,0.9948,0.995
2.360173072,0.0127,0.0020,0.9945,0.995
2.360971822,0.0125,0.0025,0.9950,0.995
2.361262134,0.0156,0.0020,0.9985,0.999
2.36151453,0.0137,0.0001,0.9955,0.996
2.361748905,0.0144,0.0005,0.9958,0.996
2.361988801,0.0142,0.0015,0.9958,0.996
2.365140988,0.0139,0.0003,0.9963,0.996
2.367121197,0.0137,0.0008,0.9975,0.998
2.369501145,0.0142,0.0005,0.9958,0.996
2.371641249,0.0144,0.0001,0.9943,0.994
2.373948384,0.0159,0.0010,0.9958,0.996
2.376148488,0.0137,0.0010,0.9955,0.996
2.378565988,0.0173,0.0018,0.9950,0.995
2.382127759,0.0181,0.0037,0.9965,0.997
2.383501717,0.0183,0.0049,0.9967,0.997
2.385970936,0.0193,0.0018,0.9943,0.994
2.388462134,0.0188,0.0015,0.9958,0.996
2.390609842,0.0173,0.0030,0.9975,0.998
2.392730051,0.0190,0.0020,0.9958,0.996
2.395435051,0.0188,0.0020,0.9977,0.998
2.399439217,0.0203,0.0030,0.9953,0.995
2.400964634,0.0205,0.0025,0.9960,0.996
2.402782967,0.0190,0.0042,0.9948,0.995
2.405262707,0.0188,0.0015,0.9945,0.995
2.407677551,0.0203,0.0023,0.9902,0.990
2.40960604,0.0212,0.0010,0.9914,0.992
2.411961457,0.0176,0.0030,0.9921,0.992
2.416395572,0.0151,0.0040,0.9902,0.990
2.417404738,0.0171,0.0042,0.9899,0.990
2.420458176,0.0215,0.0023,0.9899,0.990
2.421871092,0.0217,0.0008,0.9904,0.991
2.424258228,0.0171,0.0037,0.9892,0.989
2.426521197,0.0210,0.0025,0.9889,0.989
2.428827238,0.0200,0.0045,0.9875,0.988
2.432726301,0.0212,0.0023,0.9877,0.988
2.433846249,0.0208,0.0027,0.9872,0.987
2.436914061,0.0200,0.0027,0.9894,0.990
2.438734061,0.0210,0.0057,0.9853,0.986
2.440871822,0.0220,0.0035,0.9867,0.987
2.443205259,0.0215,0.0049,0.9853,0.986
2.445638853,0.0217,0.0035,0.9865,0.987
2.449272967,0.0210,0.0045,0.9867,0.987
2.450935259,0.0198,0.0049,0.9865,0.987
2.453187967,0.0198,0.0049,0.9872,0.987
2.45541979,0.0183,0.0047,0.9887,0.989
2.458942342,0.0173,0.0045,0.9872,0.987
2.460011978,0.0156,0.0062,0.9887,0.989
2.462937082,0.0190,0.0035,0.9880,0.988
2.471294269,0.0173,0.0030,0.9887,0.989
2.472488436,0.0161,0.0037,0.9889,0.989
2.472927655,0.0161,0.0015,0.9889,0.989
2.47333479,0.0142,0.0030,0.9916,0.992
2.475490988,0.0142,0.0008,0.9904,0.990
2.477643697,0.0137,0.0025,0.9906,0.991
2.479609426,0.0164,0.0008,0.9936,0.994
2.487558436,0.0120,0.0013,0.9928,0.993
2.48850979,0.0176,0.0015,0.9902,0.990
2.488901092,0.0134,0.0032,0.9928,0.993
2.489232915,0.0146,0.0010,0.9943,0.994
2.491381926,0.0139,0.0025,0.9931,0.993
2.493856405,0.0176,0.0025,0.9928,0.993
2.495993749,0.0168,0.0037,0.9945,0.995
2.498660467,0.0159,0.0040,0.9953,0.995
2.500948697,0.0161,0.0047,0.9941,0.994
2.503378957,0.0171,0.0023,0.9945,0.995
2.505741926,0.0200,0.0052,0.9950,0.995
2.507913592,0.0208,0.0084,0.9938,0.994
2.510817134,0.0203,0.0045,0.9945,0.995
2.512692655,0.0227,0.0062,0.9945,0.995
2.516177499,0.0217,0.0064,0.9941,0.994
2.517838488,0.0222,0.0067,0.9948,0.995
2.520186769,0.0225,0.0057,0.9941,0.994
2.522525728,0.0242,0.0052,0.9906,0.991
2.525436092,0.0205,0.0052,0.9941,0.994
2.527381197,0.0244,0.0062,0.9938,0.994
2.529560519,0.0205,0.0062,0.9921,0.992
2.532530519,0.0234,0.0042,0.9926,0.993
2.535029113,0.0232,0.0069,0.9919,0.992
2.536989947,0.0220,0.0030,0.9902,0.990
2.539173957,0.0234,0.0047,0.9919,0.992
2.54147828,0.0198,0.0025,0.9904,0.991
2.544318644,0.0208,0.0025,0.9904,0.991
2.546426144,0.0203,0.0035,0.9921,0.992
2.549286301,0.0198,0.0027,0.9894,0.990
2.55142578,0.0215,0.0010,0.9902,0.990
2.554206197,0.0171,0.0023,0.9897,0.990
2.556125415,0.0168,0.0027,0.9904,0.991
2.558432811,0.0159,0.0025,0.9894,0.990
2.561115988,0.0176,0.0027,0.9899,0.990
2.563111353,0.0164,0.0023,0.9906,0.991
2.566501769,0.0156,0.0027,0.9887,0.989
2.568608853,0.0149,0.0020,0.9872,0.987
2.570858488,0.0154,0.0037,0.9875,0.988
2.573079374,0.0149,0.0030,0.9867,0.987
2.576014009,0.0151,0.0042,0.9870,0.987
2.577558697,0.0159,0.0030,0.9872,0.987
2.57990453,0.0129,0.0049,0.9899,0.990
2.583264842,0.0146,0.0032,0.9862,0.986
2.585030728,0.0159,0.0057,0.9902,0.990
2.587416509,0.0134,0.0027,0.9926,0.993
2.589840363,0.0144,0.0042,0.9931,0.993
2.592115676,0.0134,0.0049,0.9936,0.994
2.595432082,0.0149,0.0059,0.9931,0.993
2.605019009,0.0146,0.0042,0.9955,0.996
2.606099947,0.0166,0.0057,0.9955,0.996
2.606419374,0.0142,0.0040,0.9963,0.996
2.606654686,0.0151,0.0045,0.9958,0.996
2.606845519,0.0156,0.0054,0.9980,0.998
2.609159322,0.0154,0.0040,0.9972,0.997
2.611391769,0.0154,0.0047,0.9960,0.996
2.613794269,0.0139,0.0049,0.9970,0.997
2.623014894,0.0139,0.0035,0.9955,0.996
2.623528644,0.0142,0.0040,0.9955,0.996
2.623712967,0.0149,0.0052,0.9948,0.995
2.623890728,0.0139,0.0035,0.9953,0.995
2.625978124,0.0159,0.0045,0.9941,0.994
2.628003176,0.0166,0.0040,0.9933,0.993
2.630562342,0.0171,0.0035,0.9921,0.992
2.633296926,0.0173,0.0015,0.9953,0.995
2.63561854,0.0173,0.0047,0.9933,0.993
2.637602811,0.0188,0.0023,0.9926,0.993
2.640499217,0.0171,0.0020,0.9911,0.991
2.642571769,0.0188,0.0008,0.9923,0.993
2.644989686,0.0210,0.0008,0.9921,0.992
